COUNTY_FIPS,STATE,REQUIRED_SPECIALTY,DISEASE,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,AREA_PROVIDER_COUNT,AREA_TOTAL_BENEFICIARIES,DEMAND_PROXY,AREA_TOTAL_SERVICES,BENEFICIARIES_PER_PROVIDER,DEMAND_PER_PROVIDER,REQUIRED_PROVIDERS,PROVIDER_SHORTAGE,ADEQUACY_SCORE,DEMAND_PRESSURE_SCORE,SERVICES_PER_BENEFICIARY,UTILIZATION_PRESSURE_SCORE,AREA_RISK_SCORE,RISK_SCORE,ACCESS_LEVEL,RECOMMENDED_ADDITIONAL_PROVIDERS,SUPPLY_SHARE_OF_AREA,SERVICE_CAPACITY_PER_PROVIDER,BENEFICIARIES_PER_SUPPLIED_PROVIDER,SERVICE_INTENSITY,SUPPLY_CAPACITY_RATIO,SUPPLY_PRESSURE_SCORE
26163,MI,Cardiology,Heart Disease,1,5519,18351.5,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.032973,18351.5,5519.0,3.3251,0.031055,40.02
26163,MI,Cardiology,Heart Disease,1,3306,14644.6,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.019752,14644.6,3306.0,4.4297,0.024782,2.1
26163,MI,Cardiology,Heart Disease,1,6644,27045.1,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.039695,27045.1,6644.0,4.0706,0.045766,63.18
26163,MI,Cardiology,Heart Disease,1,6781,24125.8,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.040513,24125.8,6781.0,3.5579,0.040826,65.85
26163,MI,Cardiology,Heart Disease,1,3315,13881.5,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.019805,13881.5,3315.0,4.1875,0.023491,2.2
26163,MI,Cardiology,Heart Disease,1,4984,14861.0,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.029777,14861.0,4984.0,2.9817,0.025148,27.95
26163,MI,Cardiology,Heart Disease,1,4651,20274.5,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.027787,20274.5,4651.0,4.3592,0.034309,21.3
26163,MI,Cardiology,Heart Disease,1,5001,14188.9,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.029878,14188.9,5001.0,2.8372,0.024011,28.15
26163,MI,Cardiology,Heart Disease,1,4929,19700.8,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.029448,19700.8,4929.0,3.9969,0.033338,26.65
26163,MI,Cardiology,Heart Disease,1,5186,20871.9,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.030984,20871.9,5186.0,4.0247,0.03532,31.67
26163,MI,Cardiology,Heart Disease,1,4420,14662.7,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.026407,14662.7,4420.0,3.3174,0.024813,16.85
26163,MI,Cardiology,Heart Disease,1,3825,13415.9,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.022852,13415.9,3825.0,3.5074,0.022703,7.6
26163,MI,Cardiology,Heart Disease,1,3563,10143.0,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.021287,10143.0,3563.0,2.8468,0.017164,4.1
26163,MI,Cardiology,Heart Disease,1,4466,13018.9,33,167378,167378.0,590938.1,5072.060606060606,5072.060606060606,27,0,100.0,16.0,3.5306,65.33,33.71,18.86,ADEQUATE,0,0.026682,13018.9,4466.0,2.9151,0.022031,17.95
26163,MI,Endocrinology,Diabetes,1,8168,27377.7,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.039008,27377.7,8168.0,3.3518,0.035906,83.5
26163,MI,Endocrinology,Diabetes,1,6314,25998.5,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.030154,25998.5,6314.0,4.1176,0.034097,57.55
26163,MI,Endocrinology,Diabetes,1,5371,15744.5,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.02565,15744.5,5371.0,2.9314,0.020649,36.18
26163,MI,Endocrinology,Diabetes,1,7659,23652.8,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.036577,23652.8,7659.0,3.0882,0.03102,78.8
26163,MI,Endocrinology,Diabetes,1,8209,31917.5,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.039204,31917.5,8209.0,3.8881,0.04186,83.9
26163,MI,Endocrinology,Diabetes,1,7970,23473.6,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.038062,23473.6,7970.0,2.9452,0.030785,81.35
26163,MI,Endocrinology,Diabetes,1,8214,34809.3,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.039228,34809.3,8214.0,4.2378,0.045652,84.0
26163,MI,Endocrinology,Diabetes,1,6421,18139.2,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.030665,18139.2,6421.0,2.825,0.023789,59.1
26163,MI,Endocrinology,Diabetes,1,4333,13643.4,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.020693,13643.4,4333.0,3.1487,0.017893,15.4
26163,MI,Endocrinology,Diabetes,1,5630,21852.9,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.026887,21852.9,5630.0,3.8815,0.02866,42.35
26163,MI,Endocrinology,Diabetes,1,7932,24902.7,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.037881,24902.7,7932.0,3.1395,0.03266,81.15
26163,MI,Endocrinology,Diabetes,1,6074,22118.8,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.029008,22118.8,6074.0,3.6416,0.029009,52.2
26163,MI,Endocrinology,Diabetes,1,6101,14748.1,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.029137,14748.1,6101.0,2.4173,0.019342,52.92
26163,MI,Endocrinology,Diabetes,1,6177,28606.8,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.0295,28606.8,6177.0,4.6312,0.037518,54.47
26163,MI,Endocrinology,Diabetes,1,5141,13542.0,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.024552,13542.0,5141.0,2.6341,0.01776,30.75
26163,MI,Endocrinology,Diabetes,1,6984,32286.2,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.033354,32286.2,6984.0,4.6229,0.042343,69.2
26163,MI,Endocrinology,Diabetes,1,8474,30478.8,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.040469,30478.8,8474.0,3.5967,0.039973,86.4
26163,MI,Endocrinology,Diabetes,1,7094,33735.0,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.033879,33735.0,7094.0,4.7554,0.044243,71.15
26163,MI,Endocrinology,Diabetes,1,5710,21281.7,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.027269,21281.7,5710.0,3.7271,0.027911,44.38
26163,MI,Endocrinology,Diabetes,1,6360,19837.1,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.030374,19837.1,6360.0,3.119,0.026016,58.28
26163,MI,Endocrinology,Diabetes,1,8085,28704.2,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.038612,28704.2,8085.0,3.5503,0.037645,82.6
26163,MI,Endocrinology,Diabetes,1,4865,15611.8,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.023234,15611.8,4865.0,3.209,0.020475,25.72
26163,MI,Endocrinology,Diabetes,1,7591,34791.7,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.036252,34791.7,7591.0,4.5833,0.045629,78.45
26163,MI,Endocrinology,Diabetes,1,4806,17026.3,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.022952,17026.3,4806.0,3.5427,0.02233,24.6
26163,MI,Endocrinology,Diabetes,1,4143,19527.0,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.019786,19527.0,4143.0,4.7133,0.025609,12.38
26163,MI,Endocrinology,Diabetes,1,4766,21455.2,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.022761,21455.2,4766.0,4.5017,0.028138,23.55
26163,MI,Endocrinology,Diabetes,1,6491,23558.1,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.030999,23558.1,6491.0,3.6293,0.030896,60.75
26163,MI,Endocrinology,Diabetes,1,5202,15559.7,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.024843,15559.7,5202.0,2.9911,0.020406,32.28
26163,MI,Endocrinology,Diabetes,1,8384,37041.8,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.04004,37041.8,8384.0,4.4182,0.04858,85.45
26163,MI,Endocrinology,Diabetes,1,7327,30391.3,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.034992,30391.3,7327.0,4.1479,0.039858,74.52
26163,MI,Endocrinology,Diabetes,1,8286,21662.6,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.039572,21662.6,8286.0,2.6144,0.02841,84.58
26163,MI,Endocrinology,Diabetes,1,5111,19014.4,32,209393,209393.0,762490.7,6543.53125,6543.53125,33,1,96.97,54.67,3.6414,56.0,34.69,28.63,ADEQUATE,1,0.024409,19014.4,5111.0,3.7203,0.024937,29.9
26163,MI,Psychiatry,Mental Health Disorders,1,7388,24512.3,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.028057,24512.3,7388.0,3.3179,0.024118,75.6
26163,MI,Psychiatry,Mental Health Disorders,1,7281,26396.8,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.027651,26396.8,7281.0,3.6254,0.025973,73.9
26163,MI,Psychiatry,Mental Health Disorders,1,9072,38925.5,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.034452,38925.5,9072.0,4.2907,0.0383,91.0
26163,MI,Psychiatry,Mental Health Disorders,1,8727,39159.0,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.033142,39159.0,8727.0,4.4871,0.03853,88.35
26163,MI,Psychiatry,Mental Health Disorders,1,12353,53336.2,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.046912,53336.2,12353.0,4.3177,0.052479,99.5
26163,MI,Psychiatry,Mental Health Disorders,1,7965,27149.7,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.030248,27149.7,7965.0,3.4086,0.026713,81.25
26163,MI,Psychiatry,Mental Health Disorders,1,11392,30682.0,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.043263,30682.0,11392.0,2.6933,0.030189,98.4
26163,MI,Psychiatry,Mental Health Disorders,1,6888,27449.7,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.026158,27449.7,6888.0,3.9851,0.027009,67.65
26163,MI,Psychiatry,Mental Health Disorders,1,8304,34334.2,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.031536,34334.2,8304.0,4.1347,0.033782,84.85
26163,MI,Psychiatry,Mental Health Disorders,1,8834,35419.9,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.033548,35419.9,8834.0,4.0095,0.034851,89.3
26163,MI,Psychiatry,Mental Health Disorders,1,10985,52597.0,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.041717,52597.0,10985.0,4.7881,0.051752,97.7
26163,MI,Psychiatry,Mental Health Disorders,1,12469,50692.9,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.047353,50692.9,12469.0,4.0655,0.049878,99.55
26163,MI,Psychiatry,Mental Health Disorders,1,8113,23910.6,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.03081,23910.6,8113.0,2.9472,0.023526,82.9
26163,MI,Psychiatry,Mental Health Disorders,1,10233,47834.3,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.038861,47834.3,10233.0,4.6745,0.047066,95.15
26163,MI,Psychiatry,Mental Health Disorders,1,11086,50566.8,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.042101,50566.8,11086.0,4.5613,0.049754,97.95
26163,MI,Psychiatry,Mental Health Disorders,1,8418,32056.9,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.031969,32056.9,8418.0,3.8081,0.031542,85.78
26163,MI,Psychiatry,Mental Health Disorders,1,10250,43685.9,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.038926,43685.9,10250.0,4.262,0.042984,95.2
26163,MI,Psychiatry,Mental Health Disorders,1,8977,42378.8,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.034091,42378.8,8977.0,4.7208,0.041698,90.3
26163,MI,Psychiatry,Mental Health Disorders,1,10256,40342.9,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.038949,40342.9,10256.0,3.9336,0.039695,95.25
26163,MI,Psychiatry,Mental Health Disorders,1,9035,35560.1,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.034312,35560.1,9035.0,3.9358,0.034989,90.75
26163,MI,Psychiatry,Mental Health Disorders,1,7170,25665.2,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.027229,25665.2,7170.0,3.5795,0.025253,72.2
26163,MI,Psychiatry,Mental Health Disorders,1,12014,39585.6,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.045625,39585.6,12014.0,3.295,0.038949,99.3
26163,MI,Psychiatry,Mental Health Disorders,1,10437,40363.3,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.039636,40363.3,10437.0,3.8673,0.039715,95.95
26163,MI,Psychiatry,Mental Health Disorders,1,11535,37697.3,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.043806,37697.3,11535.0,3.2681,0.037091,98.85
26163,MI,Psychiatry,Mental Health Disorders,1,11408,53861.8,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.043324,53861.8,11408.0,4.7214,0.052996,98.5
26163,MI,Psychiatry,Mental Health Disorders,1,11281,29270.4,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.042841,29270.4,11281.0,2.5947,0.0288,98.15
26163,MI,Psychiatry,Mental Health Disorders,1,11450,32897.5,27,263321,263321.0,1016332.6,9752.62962962963,9752.62962962963,42,15,64.29,94.67,3.8597,21.33,32.81,47.86,LOW GAP,15,0.043483,32897.5,11450.0,2.8731,0.032369,98.55
26163,MI,Pulmonary,Respiratory Disease,1,7985,30117.7,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.04182,30117.7,7985.0,3.7718,0.044005,81.4
26163,MI,Pulmonary,Respiratory Disease,1,4066,15436.2,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.021295,15436.2,4066.0,3.7964,0.022554,10.85
26163,MI,Pulmonary,Respiratory Disease,1,7887,24122.3,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.041307,24122.3,7887.0,3.0585,0.035245,80.6
26163,MI,Pulmonary,Respiratory Disease,1,4019,18503.7,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.021049,18503.7,4019.0,4.6041,0.027036,10.05
26163,MI,Pulmonary,Respiratory Disease,1,6731,31267.0,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.035252,31267.0,6731.0,4.6452,0.045685,65.05
26163,MI,Pulmonary,Respiratory Disease,1,6771,27431.3,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.035462,27431.3,6771.0,4.0513,0.04008,65.62
26163,MI,Pulmonary,Respiratory Disease,1,4980,22589.7,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.026082,22589.7,4980.0,4.5361,0.033006,27.75
26163,MI,Pulmonary,Respiratory Disease,1,4994,23238.9,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.026155,23238.9,4994.0,4.6534,0.033955,28.1
26163,MI,Pulmonary,Respiratory Disease,1,4744,14761.9,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.024846,14761.9,4744.0,3.1117,0.021569,23.15
26163,MI,Pulmonary,Respiratory Disease,1,6360,20886.5,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.033309,20886.5,6360.0,3.284,0.030517,58.28
26163,MI,Pulmonary,Respiratory Disease,1,5083,13140.9,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.026621,13140.9,5083.0,2.5853,0.0192,29.45
26163,MI,Pulmonary,Respiratory Disease,1,4945,16466.4,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.025898,16466.4,4945.0,3.3299,0.024059,26.88
26163,MI,Pulmonary,Respiratory Disease,1,7452,24543.1,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.039028,24543.1,7452.0,3.2935,0.03586,76.65
26163,MI,Pulmonary,Respiratory Disease,1,6967,20457.5,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.036488,20457.5,6967.0,2.9363,0.029891,68.73
26163,MI,Pulmonary,Respiratory Disease,1,5291,13415.0,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.027711,13415.0,5291.0,2.5354,0.019601,33.9
26163,MI,Pulmonary,Respiratory Disease,1,6696,27550.9,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.035069,27550.9,6696.0,4.1145,0.040255,64.5
26163,MI,Pulmonary,Respiratory Disease,1,7203,30506.0,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.037724,30506.0,7203.0,4.2352,0.044573,72.55
26163,MI,Pulmonary,Respiratory Disease,1,6446,16609.0,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.03376,16609.0,6446.0,2.5766,0.024268,59.8
26163,MI,Pulmonary,Respiratory Disease,1,7135,29668.2,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.037368,29668.2,7135.0,4.1581,0.043349,71.82
26163,MI,Pulmonary,Respiratory Disease,1,7859,27163.3,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.04116,27163.3,7859.0,3.4563,0.039689,80.38
26163,MI,Pulmonary,Respiratory Disease,1,7710,23564.4,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.04038,23564.4,7710.0,3.0563,0.03443,79.18
26163,MI,Pulmonary,Respiratory Disease,1,7440,24141.4,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.038966,24141.4,7440.0,3.2448,0.035273,76.4
26163,MI,Pulmonary,Respiratory Disease,1,5567,20703.1,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.029156,20703.1,5567.0,3.7189,0.03025,40.9
26163,MI,Pulmonary,Respiratory Disease,1,6275,27702.7,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.032864,27702.7,6275.0,4.4148,0.040477,56.65
26163,MI,Pulmonary,Respiratory Disease,1,6873,18303.6,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.035996,18303.6,6873.0,2.6631,0.026744,67.45
26163,MI,Pulmonary,Respiratory Disease,1,7040,33202.6,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.036871,33202.6,7040.0,4.7163,0.048513,70.15
26163,MI,Pulmonary,Respiratory Disease,1,4587,12033.0,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.024024,12033.0,4587.0,2.6233,0.017582,20.25
26163,MI,Pulmonary,Respiratory Disease,1,7221,28261.6,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.037819,28261.6,7221.0,3.9138,0.041293,73.0
26163,MI,Pulmonary,Respiratory Disease,1,4189,15422.2,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.021939,15422.2,4189.0,3.6816,0.022534,13.25
26163,MI,Pulmonary,Respiratory Disease,1,6530,17442.3,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.0342,17442.3,6530.0,2.6711,0.025485,61.4
26163,MI,Pulmonary,Respiratory Disease,1,3892,15758.7,31,190938,190938.0,684411.1,6159.290322580645,6159.290322580645,30,0,100.0,46.67,3.5845,36.0,50.49,24.64,ADEQUATE,0,0.020384,15758.7,3892.0,4.049,0.023025,8.25
26163,MI,Rheumatology,Arthritis,1,7736,23290.7,29,239754,239754.0,806576.0,8267.379310344828,8267.379310344828,38,9,76.32,81.33,3.3642,88.0,43.84,50.76,LOW GAP,9,0.032266,23290.7,7736.0,3.0107,0.028876,79.35
